0,6,14,16,22,30,32,45,136,144,159,216,230,238,247,253,308,323,339,354,409,423,439,454,509,524,539,554,609,624,639,847,855,910,918,932,948,1002,1018,1033,1048,1104,1119,1133,1149,1204,1219,1234,1249,1304,1319,1334,1349,1404,1419,1434,1449,1503,1519,1535,1550,1558,1613,1628,1643,1658,1713,1729,1744,1759,1822,1828,1852,1859,2016,2017,2024,2039,2109,2117,2132,2139,2155,2210,2224,2240,2255,2310,2325,2340,2355,2404,2410,2417,2419,2426,2433,2435,2449,2456,2458,2505,2520,2527,2542,2557,2612,2621,2636,2651,2706,2721,2736,2751,2806,2821,2836,2851,2906,2921,2936,2951,3006,3021,3036,3051,3106,3121,3136,3151,3206,3221,3235,3251,3306,3321,3336,3351,3406,3414,3429,3444,3459,3514,3522,3537,3552,3607,3622,3637,3645,3701,3716,3731,3746,3801,3815,3824,3839,3854,3909,3924,3939,3954,4002,4223,4238,4253,4308,4323,4338,4353,4408,4423,4438,4453,4508,4516,4531,4546,4554,4601,4616,4631,4646,4701,4716,4724,4739,4747,4802,4817,4832,4847,4856,4902,4910,4911,4918,4933,4948,5003,5018,5033,5048,5103,5118,5133,5141,5156,5204,5219,5234,5249,5304,5319,5334,5349,5404,5419,5427,5442,5458,5513,5521,5536,5551,5606,5621,5636,5651,5706,5714,5729,5744,5759,5814,5829,5844,5859,5914,5929,5944,5959,10014,10029,10044,10059,10114,10129,10137,10152,10207,10222,10230,10245,10300,10315,10330,10345,10400,10408,10423,10431,10440,10446,10501,10509,10518,10524,10539,10547,10602,10617,10632,10647,10702,10717,10732,10747,10802,10817,10833,10848,10856,10911,10926,10941,10956,11010,11020,11026,11035,11041,11056,11111,11126,11141,11156,11211,11226,11241,11256,11310,11326,11335,11349,11358,11404,11412,11414,11420,11428,11430,11443,11452,11458,11513,11528,11543,11558,11823,11828,11843,11858,11906,11921,11936,11951,12006,12014,12029,12044,12059,12114,12129,12144,12159,12214,12222,12237,12252,12307,12316,12322,12337,12352,12407,12422,12437,12452,12916,12922,12938,12952,13000,13015,13024,13030,13039,13045,13053,13055,13101,13109,13111,13128,13133,13142,13148,13203,13218,13233,13242,13248,13303,13311,13326,13341,13356,13411,13419,13434,13448,13504,13518,13534,13548,13604,13618,13634,13642,13657,13712,13727,13742,13757,13812,13827,13842,13857,13912,13926,13942,13957,14005,14020,14035,14044,14050,14058,14106,14114,14129,14144,14159,14214,14223,14229,14237,14252,14307,14316,14322,14330,14331,14338,14353,14401,14402,14409,14417,14432,14447,14502,14517,14532,14547,14602,14617,14632,14647,14702,14717,14732,14747,14755,14810,14825,14833,14848,14903,14918,14933,14941,14956,15011,15026,15042,15056,15105,15120,15128,15143,15158,15213,15228,15243,15258,15313,15328,15336,15351,15406,15420,15429,15444,15452,15507,15522,15537,15552,15606,15615,15630,15638,15652,15700,15716,15731,15746,15801,15810,15816,15831,15846,15901,15916,15931,15946,20001,20016,20031,20046,20101,20116,20131,20146,20201,20216,20231,20246,20301,20316,20331,20346,20401,20416,20431,20446,20501,20516,20524,20525,20532,20547,20602,20617,20930,20932,21432,21857,21902,21916,21932,21947,22002,22010,22025,22033,22533,23033,23533,24033,24533,25033,25533,30033,30533,31033,31533,32033,32533,33033,33533,34033,34534,35034,35534,40034,40534,41034,41534,42034,42534,43034,43534,44034,44534,45034,45534,50034,50534,51034,51042,51542,52042,52542,53042,53542,54042,54542,55042,55542,60042,60542,61042,61543,62043,62130,62142,62158,62213,62228,62243,62251,62306,62321,62336,62351,62406,62421,62436,62451,62506,62521,62536,62551,62845,62851,62906,63406,63617,63621,63636,63644,63651,63706,64206,64336,64351,64406,64421,64436,64722,64736,64751,64806,64821,64836,64851,64906,64921,64936,64951,65001,65006,65015,65030,65039,65045,65100,65115,65123,65138,65153,65201,65216,65225,65231,65239,65254,65309,65324,65339,65354,65409,65424,65439,65454,65502,65517,65532,65547,65602,65617,65632,65640,65655,65710,65718,65733,65748,65803,65818,65833,65848,65903,65918,65933,65948,70003,70018,70033,70048,70103,70118,70133,70148,70203,70218,70233,70248,70303,70318,70333,70348,70403,70418,70433,70511,70526,70611,70626,70750,70805,70820,70835,70850,70905,70913,70928,70958,71006,71007,71014,71029,71044,71053,71059,71114,71128,71144,71150,71206,71220,71236,71246,71251,71300,71301,71308,71316,71317,71331,71533,71534,71535,71536,71541,71552,71606,71621,71636,71651,71706,71721,71736,71751,71806,71816,71821,71830,71831,71838,71846,71901,71916,71931,71946,71955,72001,72016,72031,72040,72046,72054,72109,72124,72139,72154,72209,72224,72239,72254,72309,72324,72339,72346,72401,72416,72431,72446,72501,72516,72526,72531,72540,72555,72610,72625,72640,72655,72710,72725,72740,72755,72810,72825,72840,72855,72903,72933,72941,72956,73011,73026,73041,73056,73110,73126,73141,73156,73211,73226,73241,73256,73304,73318,73334,73349,73404,73419,73434,73449,73504,73519,73534,73549,73604,73619,73634,73649,73704,73719,73734,73749,73855,73856,73857,73905,74405,74905,75405,75905,80405,80905,81405,81905,82405,82905,83405,83905,84405,84905,85405,85905,90405,90905,91405,91905,92405,92905,93405,93905,94405,94905,95405,95905,100405,100605,100620,100635,100650,100705,100720,100735,100750,100805,100820,100835,100850,100905,100920,100935,100950,101005,101020,101035,101050,101105,101120,101135,101150,101205,101220,101235,101250,101305,101313,101328,101343,101358,101413,101428,101443,101458,101513,101528,101543,101558,101606,101621,101636,101651,101706,101721,101736,101751,101806,101821,101836,101851,101859,101914,101929,101944,101959,102014,102029,102044,102122,102124,102130,102145,102200,102215,102224,102230,102238,102240,102246,102255,102301,102316,102331,102346,102401,102416,102425,102431,102439,102441,102447,102502,102517,102532,102547,102611,102617,102625,102640,102655,102710,102725,102740,102749,102755,102810,102825,102840,102855,102910,102925,102940,102955,103010,103025,103040,103055,103110,103125,103134,103140,103155,103211,103225,103240,103255,103310,103326,103341,103349,103404,103419,103434,103449,103504,103519,103534,103549,103558,103604,103611,103626,103641,103650,103705,103720,103735,103750,103759,103805,103820,103835,103850,103905,103913,103928,103943,103958,104006,104021,104036,104051,104106,104121,104136,104151,104206,104221,104236,104244,104259,104314,104329,104344,104359,104408,104414,104429,104438,104444,104459,104523,104530,104538,104539,104553,104608,104616,104623,104631,104646,104701,104709,104724,104738,104754,104809,104818,104824,104839,104846,104901,104916,105416,105916,110416,110824,110831,110846,110901,110916,110931,110946,111001,111016,111031,111046,111103,111116,111125,111140,111155,111210,111225,111233,111248,111303,111318,111333,111348,111403,111418,111433,111441,111456,111511,111526,111541,111556,111711,111726,111811,111826,111835,111920,111928,111929,111936,111951,112006,112021,112036,112051,112106,112120,112136,112151,112159,112214,112230,112245,112300,112315,112330,112338,112353,112408,112423,112438,112446,112501,112516,112531,112546,112601,112624,112626,112632,112640,112641,112655,112703,112705,112711,112726,112734,112748,112757,112759,112805,112820,112835,112850,112858,112900,112906,112914,112920,112929,112931,112937,112944,113000,113015,113024,113030,113045,113100,113114,113130,113145,113200,113215,113230,113245,113253,113254,113308,113322,113338,113352,113408,113422,113431,113446,113501,113516,113530,113546,113601,113609,113624,113638,113654,113709,113718,113724,113732,113734,113740,113755,113810,113825,113840,113855,113910,113925,113933,113948,114003,114018,114033,114048,114103,114118,114133,114141,114156,114211,114228,114242,114244,114250,114305,114321,114330,114339,114345,114400,114408,114423,114438,114452,114516,114517,114524,114539,114554,114609,114624,114639,114654,114709,114724,114733,114739,114746,114755,114810,114825,114840,114855,114910,114925,114940,114955,115120,115136,115143,115158,115213,115228,115243,115258,115313,115321,115328,115336,115344,115359,115414,115429,115444,115459,115514,115529,115538,115544,115559,115614,115629,115644,115659,115714,115729,115744,115759,115806,115816,115821,115836,115845,115900,115915,115930,115945,120000,120015,120030,120045,120053,120237,120244,120259,120314,120329,120344,120359,120414,120422,120720,120733,120741,120742,120749,120804,120819,120828,120834,120841,120843,120850,120858,120859,120913,120928,120943,120958,121013,121028,121043,121051,121106,121121,121136,121151,121200,121206,121214,121215,121221,121230,121231,121245,121300,121331,121339,121354,121409,121424,121439,121454,121509,121524,121539,121554,121609,121624,121639,121647,121648,121655,121703,121718,121727,121733,121748,121803,121818,121833,121848,121903,121918,121933,121948,122003,122018,122034,122049,122056,122111,122126,122141,122156,122211,122225,122241,122256,122311,122326,122335,122336,122343,122358,122413,122428,122443,122459,122514,122529,122544,122559,122614,122629,122644,122659,122714,122729,122744,122759,122814,122829,122844,122859,122914,122929,122944,122955,123007,123022,123028,123044,123058,123114,123128,123154,123159,123214,123223,123238,123253,123308,123323,123338,123424,123432,123447,123454,123509,123524,123539,123554,123609,123625,123640,123655,123710,123727,123742,123749,123804,123819,123834,123848,123858,123913,123921,123936,123951,124029,124030,124037,124044,124046,124059,124114,124129,124144,124159,124214,124224,124229,124238,124253,124301,124302,124309,124324,124339,124403,124409,124417,124419,124425,124433,124434,124448,124456,124511,124519,124534,124549,124604,124619,124634,124649,124704,124719,124728,124734,124749,124804,124819,124834,124844,124849,124904,124919,124934,124949,125004,125019,125034,125049,125104,125119,125134,125149,125205,125220,125235,125250,125305,125320,125329,125335,125350,125358,125413,125428,125443,125458,125633,125641,125650,125656,125711,125726,125741,125756,125811,125826,125841,125856,125911,125926,125941,125956,130011,130026,130041,130056,130111,130126,130141,130156,130211,130305,130307,130320,130335,130350,130405,130421,130437,130444,130459,130524,130529,130544,130559,130614,130639,130644,130659,130809,130817,130934,130935,130942,130957,131012,131027,131042,131057,131112,131121,131127,131142,131149,131204,131219,131235,131250,131305,131313,131328,131343,131358,131413,131421,131436,131451,131506,131521,131536,131552,131607,131622,131637,131652,131659,131714,131739,131744,132817,132906,132914,133414,133914,134414,134914,135414,135914,140414,140914,141414,141914,142414,142914,143414,143914,144414,144914,145414,145914,150414,150914,151414,151914,152414,152422,152429,152929,153429,153929,154429,154929,155429,155929,160430,160930,161430,161930,162430,162930,163430,163930,164430,164930,164938,165438,165938,165946,170447,170947,171447,171454,171954,172454,172954,173454,173954,174454,174954,175454,175954,180003,180503,181003,181503,182511,183011,183511,184011,184511,185011,185511,190011,190511,191011,191511,192011,192511,193011,193511,194011,194511,195011,195511,195519,200019,200519,201019,201519,202019,202519,202554,202604,202619,202634,202649,202704,202719,202734,202749,202804,202819,202835,202844,202849,202904,202919,202934,202949,203005,203019,203034,203049,203104,203119,203129,203134,203149,203159,203205,203214,203219,203228,203229,203236,203244,203245,203259,203314,203329,203338,203344,203359,203414,203429,203444,203459,203514,203721,203729,203744,203759,203814,203829,203844,203859,203914,203929,203944,203959,204014,204029,204044,204059,204114,204122,204246,204339,204417,204426,204432,204447,204502,204517,204532,204547,204602,204610,204625,204640,204648,204703,204712,204718,204733,204748,204803,204818,204833,204848,204903,204918,204933,204948,205003,205018,205518,210018,210026,210358,210411,210426,210442,210457,210504,210519,210534,210543,210551,210606,210621,210636,210644,210659,210714,210729,210744,210759,210814,210839,210844,210853,210908,210923,210938,210953,211001,211016,211024,211039,211047,211102,211117,211132,211147,211202,211232,211311,211319,211349,211357,211428,211436,211437,211444,211452,211453,211507,211522,211537,211552,211601,211607,211622,211631,211637,211652,211707,211716,211801,211802,211816,211831,211846,211901,211916,211931,211946,212001,212016,212031,212046,212101,212116,212131,212146,212201,212216,212231,212246,212301,212316,212331,212345,212401,212416,212431,212446,212501,212516,212531,212546,212601,212616,212632,212639,212653,212710,212725,212740,212755,212810,212825,212840,212855,212910,212925,212940,212955,213009,213025,213033,213047,213056,213111,213119,213128,213134,213142,213157,213206,213212,213227,213242,213257,213312,213327,213342,213357,213412,213427,213442,213457,213512,213527,213542,213557,213612,213627,213642,213657,213705,213720,213735,213750,213805,213820,213835,213850,213905,213920,213935,213950,214005,214020,214029,214035,214050,214105,214120,214135,214150,214205,214220,214235,214250,214305,214313,214328,214343,214358,214413,214428,214443,214458,214513,214528,214544,214559,214607,214622,214637,214652,214707,214714,214723,214738,214746,214802,214817,214832,214839,214854,214909,214924,214939,215004,215009,215018,215019,215026,215034,215049,215057,215058,215104,215119,215128,215143,215158,215213,215228,215243,215258,215313,215328,215343,215352,215358,215406,215407,215414,215422,215423,215437,215451,215507,215521,215537,215552,215607,215622,215631,215637,215652,215707,215722,215737,215752,215807,215816,215909,215911,215924,215939,215954,220009,220024,220039,220054,220109,220124,220132,220147,220202,220218,220233,220248,220303,220318,220333,220341,220356,220411,220426,220441,220449,220504,220519,220534,220549,220604,220619,220634,220642,220657,220704,220719,220734,220744,220752,220807,220822,220829,220838,220853,220901,220902,220909,220917,220918,220932,220947,221002,221017,221032,221047,221102,221109,221119,221124,221134,221139,221148,221156,221211,221219,221220,221227,221234,221236,221250,221306,221321,221330,221336,221343,221346,221352,221400,221402,221415,221423,221438,221453,221508,221523,221531,221546,221601,221616,221631,221646,221701,221716,221724,221739,221754,221809,221818,221824,221839,221854,221909,221924,221939,221954,222009,222024,222039,222054,222109,222124,222139,222148,222154,222209,222224,222239,222254,222309,222324,222339,222354,222409,222424,222439,222454,222509,222524,222534,222539,222548,222603,222618,222633,222641,222648,222656,222711,222725,222735,222741,222756,222811,222826,222841,222856,222911,222926,222941,222956,223011,223026,223041,223056,223111,223126,223142,223157,223212,223227,223242,223250,223304,223319,223335,223350,223406,223421,223429,223453,223459,223514,223529,223537,223552,223607,223622,223637,223645,223700,223715,223730,224026,224034,224049,224104,224118,224134,224143,224149,224204,224212,224227,224242,224257,224312,224327,224342,224357,224412,224427,224442,224615,224617,224630,224645,224700,224716,224731,224746,224754,224803,224809,224817,224818,224825,224833,224848,224857,224903,224918,224926,224941,224956,225011,225027,225034,225049,225104,225112,225113,225120,225128,225129,225143,225158,225206,225221,225236,225250,225306,225321,225329,225344,225352,225353,225400,225409,225424,225432,225441,225447,225502,225517,225532,225547,225554,225609,225618,225627,225633,225641,225642,225649,225704,225719,225734,225742,225757,225812,225827,225842,225858,225913,225928,225943,225951,230006,230021,230036,230051,230059,230114,230129,230144,230159,230208,230214,230229,230237,230252,230307,230316,230322,230330,230332,230338,230346,230401,230416,230431,230446,230501,230516,230531,230546,230601,230616,230631,230646,230701,230716,230731,230739,230754,230802,230816,230832,230847,230902,230917,230932,230947,231002,231017,231032,231047,231102,231117,231132,231147,231202,231217,231232,231247,231256,231302,231317,231332,231347,231402,231417,231426,231432,231440,231442,231448,231457,231503,231512,231518,231533,231548,231603,231618,231633,231648,231703,231718,231733,231748,231803,231818,231833,231848,231903,231918,231933,231942,231948,231956,231958,232004,232019,232034,232043,232049,232104,232119,232134,232149,232204,232213,232219,232227,232229,232235,232250,232259,232305,232313,232328,232343,232407,232413,232421,232423,232429,232438,232444,232452,232507,232522,232537,232552,232607,232622,232637,232652,232707,232722,232737,232752,232807,232909,232911,232917,232925,232940,232948,232949,232956,233004,233019,233034,233049,233057,233112,233128,233143,233158,233207,233213,233228,233243,233258,233313,233328,233343,233358,233406,233444,233523,233554,233556,233602,233656,233658,233711,233720,233726,233734,233736,233742,233750,233752,233806,233821,233836,233851,233906,233920,233936,233951,234006,234021,234036,234051,234059,234114,234129,234144,234159,234214,234229,234244,234259,234314,234329,234344,234359,234414,234429,234444,234459,234514,234529,234538,234544,234552,234607,234622,234637,234652,234707,234722,234730,234731,234738,234746,234747,234801,234816,234825,234831,234839,234854,234909,234917,234932,234947,235002,235017,235032,235047,235102,235117,235132,235147,235202,235217,235225,235240,235248,235249,235303,235318,235333,235349,235404,235958
